congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,Senate,41700,65,0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.371,0.33,-44.17491,0.89994,419,22,,-0.348,0.312
116,Senate,40906,4,0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.239,-0.172,-56.21221,0.87501,421,25,,-0.205,-0.078
116,Senate,41702,4,0,NH,100,,,"HASSAN, Margaret (Maggie)",H001076,1958,,-0.241,-0.069,-50.58613,0.88703,422,21,,-0.223,-0.043
116,Senate,29373,12,0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.113,-81.43614,0.8245,422,33,,-0.392,-0.029
116,Senate,41308,12,0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.611,-0.211,-19.93825,0.88682,166,7,,-0.598,-0.378
116,Senate,20930,66,0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.322,-0.016,-84.08308,0.81499,411,36,,-0.39,-0.006
116,Senate,29924,66,0,NM,100,,,"UDALL, Thomas (Tom)",U000039,1948,,-0.451,0.172,-57.75478,0.87066,417,23,,-0.421,0.041
116,Senate,14858,13,0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.357,-0.397,-75.7484,0.83569,422,35,,-0.411,-0.369
116,Senate,20735,13,0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.469,-0.429,-68.92239,0.80623,320,40,,-0.826,-0.564
116,Senate,29548,47,0,NC,200,,,"BURR, Richard M.",B001135,1955,,0.45,-0.055,-14.16848,0.9634,380,2,,0.312,0.234
116,Senate,41504,47,0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.433,0.065,-25.26855,0.93922,403,13,,0.441,0.374
116,Senate,21350,36,0,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.389,0.295,-12.7097,0.96991,416,5,,0.36,0.301
116,Senate,41107,36,0,ND,200,,,"HOEVEN, John",H001061,1957,,0.342,0.329,-13.87792,0.96742,419,5,,0.352,0.331
116,Senate,29386,24,0,OH,200,,,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.373,-0.242,-16.99942,0.96033,420,5,,0.299,0.081
116,Senate,29389,24,0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.431,-0.116,-90.23016,0.80626,419,38,,-0.382,-0.059
116,Senate,15424,53,0,OK,200,,,"INHOFE, James Mountain",I000024,1934,,0.555,0.041,-31.19347,0.92691,411,19,,0.654,-0.228
116,Senate,21166,53,0,OK,200,,,"LANKFORD, James",L000575,1968,,0.586,0.161,-22.22875,0.94869,422,11,,0.687,0.175
116,Senate,14871,72,0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.326,-0.455,-87.17418,0.80971,413,45,,-0.361,-0.594
116,Senate,40908,72,0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.445,-0.752,-59.62629,0.86794,421,23,,-0.407,-0.742
116,Senate,29935,14,0,PA,200,,,"TOOMEY, Patrick Joseph",T000461,1961,,0.647,-0.3,-37.99159,0.91046,405,14,,0.755,-0.351
116,Senate,40703,14,0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.306,0.178,-66.46744,0.85427,422,29,,-0.312,0.134
116,Senate,29142,5,0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.373,-0.201,-73.022,0.84041,420,41,,-0.334,-0.092
116,Senate,40704,5,0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.364,-0.14,-85.84853,0.80728,401,43,,-0.302,-0.045
116,Senate,21173,48,0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.644,0.007,-25.04778,0.94157,416,11,,0.577,0.194
116,Senate,29566,48,0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.406,-0.171,-17.75522,0.95762,410,4,,0.304,0.003
116,Senate,29754,37,0,SD,200,,,"THUNE, John",T000250,1961,,0.41,0.136,-14.38384,0.96649,422,6,,0.37,0.351
116,Senate,41505,37,0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.396,0.071,-19.97388,0.94853,378,7,,0.4,0.318
116,Senate,20351,54,0,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.617,0.133,-27.36323,0.93678,419,11,,0.676,0.326
116,Senate,40304,54,0,TN,200,,,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.175,-16.15783,0.95372,341,2,,0.303,0.079
116,Senate,40305,49,0,TX,200,,,"CORNYN, John",C001056,1952,,0.495,-0.002,-19.92931,0.95344,418,9,,0.469,0.213
116,Senate,41304,49,0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.825,-0.303,-27.53082,0.93475,408,13,,0.87,-0.235
116,Senate,41110,67,0,UT,200,,,"LEE, Mike",L000577,1971,,0.915,-0.403,-70.45566,0.8442,416,40,,0.887,-0.463
116,Senate,41902,67,0,UT,200,,,"ROMNEY, Willard Mitt (Mitt)",R000615,1947,,0.378,0.677,-48.50113,0.89118,421,18,,0.417,0.566
116,Senate,14307,6,0,VT,100,,,"LEAHY, Patrick Joseph",L000174,1940,,-0.362,-0.129,-79.07474,0.82839,420,44,,-0.283,-0.018
116,Senate,29147,6,0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.526,-0.373,-30.89458,0.83731,174,12,,-0.932,0.171
116,Senate,40909,40,0,VA,100,,,"WARNER, Mark",W000805,1954,,-0.201,-0.04,-43.77218,0.8978,406,15,,-0.23,-0.073
116,Senate,41305,40,0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.239,-0.08,-56.74194,0.87163,413,24,,-0.247,-0.033
116,Senate,39310,73,0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.299,-0.4,-72.97832,0.8405,420,37,,-0.347,-0.316
116,Senate,49308,73,0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.348,-0.284,-61.5818,0.86209,415,25,,-0.402,-0.16
116,Senate,20146,56,0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.262,0.056,-18.07081,0.95698,411,3,,0.313,0.244
116,Senate,40915,56,0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.055,0.446,-39.4373,0.90997,418,9,,-0.04,0.362
116,Senate,29940,25,0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.499,-0.18,-92.08372,0.80354,421,46,,-0.394,-0.061
116,Senate,41111,25,0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.601,-0.294,-30.54476,0.92838,411,13,,0.582,-0.077
116,Senate,40707,68,0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.54,0.237,-21.27543,0.95083,422,14,,0.618,0.236
116,Senate,49706,68,0,WY,200,,,"ENZI, Michael B.",E000285,1944,,0.544,0.19,-33.88022,0.9225,420,13,,0.582,0.296
