congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
90,House,7081,3,8,MA,100,0,1,"O'NEILL, Thomas Philip, Jr. (Tip)",O000098,1912,1994.0,-0.402,0.058,-62.74903,0.835,348,26,,-0.363,-0.093
90,House,7408,3,3,MA,100,0,1,"PHILBIN, Philip Joseph",P000303,1898,1972.0,-0.238,-0.079,-59.24182,0.843,346,17,,-0.327,-0.069
90,House,10538,3,5,MA,200,0,1,"MORSE, Frank Bradford",M001009,1921,1994.0,0.043,-0.999,-90.52714,0.755,322,36,,-0.015,-1.0
90,House,11021,3,10,MA,200,0,1,"HECKLER, Margaret M.",H000440,1931,,-0.007,-0.682,-92.65832,0.753,327,48,,0.045,-0.723
90,House,1087,23,18,MI,200,0,1,"BROOMFIELD, William S.",B000890,1922,,0.227,-0.309,-114.03267,0.675,290,58,,0.122,-0.38
90,House,1610,23,10,MI,200,0,1,"CEDERBERG, Elford Albin",C000263,1918,2006.0,0.27,-0.144,-96.79188,0.761,354,38,,0.318,-0.136
90,House,1620,23,6,MI,200,0,1,"CHAMBERLAIN, Charles Ernest",C000275,1917,2002.0,0.247,-0.191,-103.14821,0.759,374,44,,0.345,-0.189
90,House,2594,23,13,MI,100,0,1,"DIGGS, Charles Coles, Jr.",D000344,1922,1998.0,-0.539,-0.088,-34.14018,0.864,234,13,,-0.549,-0.195
90,House,2605,23,16,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,,-0.448,0.313,-112.36305,0.726,351,48,,-0.524,0.376
90,House,3268,23,5,MI,200,0,1,"FORD, Gerald Rudolph, Jr.",F000260,1913,2006.0,0.281,-0.433,-101.95627,0.743,343,51,,0.287,-0.518
90,House,3830,23,17,MI,100,0,1,"GRIFFITHS, Martha Wright",G000471,1912,2003.0,-0.344,0.138,-78.2918,0.79,332,35,,-0.296,-0.252
90,House,7043,23,12,MI,100,0,1,"O'HARA, James Grant",O000055,1925,1989.0,-0.45,0.127,-46.29014,0.873,340,14,,-0.506,-0.002
90,House,10526,23,8,MI,200,0,1,"HARVEY, James",H000306,1922,,0.2,-0.414,-114.72483,0.719,348,54,,0.147,-0.387
90,House,10540,23,14,MI,100,0,1,"NEDZI, Lucien Norbert",N000019,1925,,-0.427,0.002,-70.67426,0.821,358,29,,-0.419,-0.282
90,House,10597,23,4,MI,200,0,1,"HUTCHINSON, J. Edward",H001011,1914,1985.0,0.444,-0.036,-102.01788,0.768,386,50,,0.464,-0.156
90,House,10713,23,1,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.512,-73.39681,0.74732,252,24,,-0.938,-0.347
90,House,10727,23,15,MI,100,0,1,"FORD, William David",F000270,1927,2004.0,-0.516,0.098,-57.5157,0.84,331,29,,-0.433,-0.274
90,House,10794,23,9,MI,200,0,1,"VANDER JAGT, Guy Adrian",V000027,1931,2007.0,0.247,-0.226,-146.98546,0.656,349,59,,0.183,-0.261
90,House,11006,23,3,MI,200,0,1,"BROWN, Garry Eldridge",B000917,1923,1998.0,0.302,-0.477,-143.82028,0.673,363,69,,0.257,-0.385
90,House,11015,23,2,MI,200,0,1,"ESCH, Marvin Leonel",E000213,1927,2010.0,0.134,-0.529,-95.39688,0.765,356,42,,0.114,-0.559
90,House,11030,23,19,MI,200,0,1,"McDONALD, Jack H.",M000410,1932,,0.157,-0.285,-102.16424,0.755,363,47,,0.159,-0.171
90,House,11045,23,11,MI,200,0,1,"RUPPE, Philip Edward",R000512,1926,,0.169,-0.42,-123.02631,0.687,328,73,,0.05,-0.215
90,House,91043,23,7,MI,200,0,1,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.075,-0.73,-206.6033,0.578,377,96,,0.184,-0.647
90,House,789,33,8,MN,100,0,1,"BLATNIK, John Anton",B000550,1911,1991.0,-0.48,0.127,-49.86226,0.86,330,18,,-0.433,0.05
90,House,5098,33,4,MN,100,0,1,"KARTH, Joseph Edward",K000014,1922,2005.0,-0.386,-0.025,-67.90957,0.818,339,31,,-0.35,-0.096
90,House,5451,33,7,MN,200,0,1,"LANGEN, Odin Elsford Stanley",L000069,1913,1976.0,0.298,-0.003,-113.67553,0.738,374,59,,0.386,0.064
90,House,6860,33,2,MN,200,0,1,"NELSEN, Ancher",N000028,1904,1992.0,0.268,-0.234,-98.70117,0.742,331,51,,0.288,-0.209
90,House,7671,33,1,MN,200,0,1,"QUIE, Albert Harold",Q000010,1923,,0.189,-0.386,-98.68386,0.763,365,40,,0.138,-0.384
90,House,10533,33,3,MN,200,0,1,"MacGREGOR, Clark",M000010,1922,2003.0,0.272,-0.639,-111.51457,0.728,352,45,,0.259,-0.689
90,House,10585,33,5,MN,100,0,1,"FRASER, Donald MacKay",F000350,1924,,-0.469,-0.466,-70.24102,0.814,342,27,,-0.517,-0.304
90,House,11060,33,6,MN,200,0,1,"ZWACH, John Matthew",Z000016,1907,1990.0,0.179,-0.254,-148.23889,0.67,370,74,,0.161,-0.092
90,House,13,46,1,MS,100,0,1,"ABERNETHY, Thomas Gerstle",A000016,1903,1998.0,0.052,0.999,-85.95928,0.791,366,38,,0.16,0.987
90,House,1952,46,5,MS,100,0,1,"COLMER, William Meyers",C000645,1890,1980.0,0.052,0.999,-99.61537,0.755,355,43,,0.115,0.993
90,House,10075,46,2,MS,100,0,1,"WHITTEN, Jamie Lloyd",W000428,1910,1995.0,-0.161,0.987,-126.28255,0.706,363,60,,-0.003,1.0
90,House,10162,46,3,MS,100,1,1,"WILLIAMS, John Bell",W000517,1918,1983.0,0.127,0.992,-9.41101,0.874,70,3,,0.224,0.965
90,House,11035,46,4,MS,100,0,1,"MONTGOMERY, Gillespie V. (Sonny)",M000865,1920,2006.0,0.017,1.0,-110.08997,0.746,376,52,,0.132,0.991
90,House,11065,46,3,MS,100,2,2,"GRIFFIN, Charles Hudson",G000458,1926,1989.0,-0.066,0.998,-50.16452,0.738,165,23,,-0.118,0.993
90,House,835,34,5,MO,100,0,1,"BOLLING, Richard Walker",B000605,1916,1991.0,-0.504,0.171,-74.01502,0.785,306,30,,-0.616,0.087
90,House,2275,34,2,MO,200,0,1,"CURTIS, Thomas Bradford",C001014,1911,1993.0,0.515,-0.69,-145.64339,0.641,327,74,,0.694,-0.637
90,House,4724,34,6,MO,100,0,1,"HULL, William Raleigh, Jr.",H000947,1906,1977.0,-0.112,0.766,-108.25586,0.729,342,48,,-0.086,0.718
90,House,5056,34,10,MO,100,0,1,"JONES, Paul Caruthers",J000246,1901,1981.0,-0.128,0.861,-115.48381,0.632,252,50,,-0.029,1.0
90,House,5097,34,1,MO,100,0,1,"KARSTEN, Frank Melvin",K000013,1913,1992.0,-0.489,0.018,-31.49329,0.882,250,9,,-0.504,0.175
90,House,7717,34,4,MO,100,0,1,"RANDALL, William Joseph",R000041,1909,2000.0,-0.184,0.568,-180.59241,0.62,378,92,,-0.091,0.568
90,House,9072,34,3,MO,100,0,1,"SULLIVAN, Leonor Kretzer",S001057,1902,1988.0,-0.386,0.299,-93.32772,0.763,345,33,,-0.378,0.153
90,House,10523,34,7,MO,200,0,1,"HALL, Durward Gorham",H000049,1910,2001.0,0.796,0.317,-73.94215,0.82,373,25,,0.748,0.29
90,House,10528,34,8,MO,100,0,1,"ICHORD, Richard Howard, II",I000001,1926,1992.0,0.001,0.707,-147.20492,0.65,342,68,,-0.064,0.655
90,House,10740,34,9,MO,100,0,1,"HUNGATE, William Leonard",H000965,1922,2007.0,-0.332,0.433,-174.88428,0.594,336,78,,-0.247,0.461
90,House,10503,64,2,MT,200,0,1,"BATTIN, James Franklin",B000241,1925,1996.0,0.235,0.138,-92.11476,0.766,345,34,,0.257,0.0
90,House,10543,64,1,MT,100,0,1,"OLSEN, Arnold",O000083,1916,1990.0,-0.497,0.432,-76.65742,0.782,311,35,,-0.52,0.596
90,House,2255,35,2,NE,200,0,1,"CUNNINGHAM, Glenn Clarence",C000991,1912,2003.0,0.215,-0.07,-106.8004,0.726,333,54,,0.229,-0.205
90,House,10534,35,3,NE,200,0,1,"MARTIN, David Thomas",M000175,1907,1997.0,0.33,0.245,-89.86282,0.764,334,40,,0.261,0.261
90,House,11012,35,1,NE,200,0,1,"DENNEY, Robert Vernon",D000239,1916,1981.0,0.364,-0.008,-104.25097,0.752,365,43,,0.334,-0.023
90,House,433,65,1,NV,100,0,1,"BARING, Walter Stephan, Jr.",B000141,1911,1975.0,-0.056,0.534,-167.70626,0.592,320,91,,0.099,0.655
90,House,10581,4,2,NH,200,0,1,"CLEVELAND, James Colgate",C000512,1920,1995.0,0.218,-0.343,-131.53067,0.697,365,69,,0.302,-0.665
90,House,10639,4,1,NH,200,0,1,"WYMAN, Louis Crosby",W000782,1917,2002.0,0.236,-0.058,-132.13274,0.708,382,68,,0.246,-0.3
90,House,1393,12,6,NJ,200,0,1,"CAHILL, William Thomas",C000019,1912,1996.0,0.09,-0.727,-109.95897,0.728,347,48,,0.119,-0.677
90,House,2329,12,14,NJ,100,0,1,"DANIELS, Dominick Vincent",D000041,1908,1987.0,-0.386,0.1,-60.96808,0.85,374,21,,-0.395,0.057
90,House,2804,12,12,NJ,200,0,1,"DWYER, Florence Price",D000587,1902,1976.0,0.071,-0.657,-96.90675,0.752,340,41,,0.08,-0.595
90,House,3364,12,5,NJ,200,0,1,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",F000371,1916,2011.0,0.172,-0.506,-113.65791,0.706,327,47,,0.058,-0.417
90,House,3433,12,13,NJ,100,0,1,"GALLAGHER, Cornelius Edward",G000016,1921,,-0.44,-0.095,-30.5233,0.902,296,10,,-0.499,-0.164
90,House,8010,12,10,NJ,100,0,1,"RODINO, Peter Wallace, Jr.",R000374,1909,2005.0,-0.435,-0.224,-60.86154,0.851,376,26,,-0.372,-0.136
90,House,9322,12,4,NJ,100,0,1,"THOMPSON, Frank, Jr.",T000200,1918,1989.0,-0.511,-0.165,-49.0669,0.851,305,14,,-0.529,0.039
90,House,10091,12,7,NJ,200,0,1,"WIDNALL, William Beck",W000445,1906,1983.0,0.125,-0.45,-92.48057,0.769,352,42,,0.056,-0.465
90,House,10529,12,8,NJ,100,0,1,"JOELSON, Charles Samuel",J000108,1916,1999.0,-0.298,-0.267,-92.48452,0.785,383,42,,-0.308,-0.368
90,House,10609,12,11,NJ,100,0,1,"MINISH, Joseph George",M000796,1916,2007.0,-0.299,-0.098,-71.37955,0.826,373,33,,-0.34,-0.111
90,House,10613,12,15,NJ,100,0,1,"PATTEN, Edward James",P000106,1905,1994.0,-0.424,0.243,-74.03442,0.827,389,27,,-0.404,0.061
90,House,10737,12,9,NJ,100,0,1,"HELSTOSKI, Henry",H000465,1925,1999.0,-0.484,-0.348,-48.46777,0.869,344,20,,-0.504,-0.454
90,House,10739,12,3,NJ,100,0,1,"HOWARD, James John",H000840,1927,1988.0,-0.431,-0.018,-51.0275,0.857,331,24,,-0.378,-0.1
90,House,11022,12,1,NJ,200,0,1,"HUNT, John Edmund",H000972,1908,1989.0,0.272,0.046,-103.68611,0.76,378,46,,0.307,-0.172
90,House,11046,12,2,NJ,200,0,1,"SANDMAN, Charles William, Jr.",S000045,1921,1985.0,0.139,-0.041,-121.93905,0.696,337,57,,0.153,-0.203
90,House,6717,66,98,NM,100,0,1,"MORRIS, Thomas Gayle",M000990,1919,2016.0,-0.227,0.614,-112.58385,0.733,362,42,,-0.206,0.506
90,House,10780,66,98,NM,100,0,1,"WALKER, E. S. Johnny",W000049,1911,2000.0,-0.211,0.66,-123.27221,0.7,345,55,,-0.216,0.707
90,House,1611,13,10,NY,100,0,1,"CELLER, Emanuel",C000264,1888,1981.0,-0.457,-0.237,-34.75886,0.881,274,17,,-0.486,0.039
90,House,2476,13,9,NY,100,0,1,"DELANEY, James Joseph",D000211,1901,1987.0,-0.303,0.199,-97.37782,0.768,368,43,,-0.296,0.217
90,House,2752,13,41,NY,100,0,1,"DULSKI, Thaddeus Joseph",D000523,1915,1988.0,-0.25,0.098,-95.787,0.775,376,38,,-0.388,0.223
90,House,3056,13,19,NY,100,0,1,"FARBSTEIN, Leonard",F000015,1902,1993.0,-0.559,-0.446,-58.60783,0.839,334,26,,-0.542,-0.308
90,House,3158,13,24,NY,200,0,1,"FINO, Paul Albert",F000137,1913,2009.0,0.048,-0.363,-162.47981,0.557,278,67,,0.165,-0.281
90,House,3575,13,22,NY,100,0,1,"GILBERT, Jacob H.",G000175,1920,1981.0,-0.486,-0.4,-47.54152,0.874,352,19,,-0.488,-0.383
90,House,3670,13,38,NY,200,0,1,"GOODELL, Charles Ellsworth",G000282,1926,1987.0,0.253,-0.967,-101.51695,0.721,310,48,,0.255,-0.714
90,House,3967,13,6,NY,200,0,1,"HALPERN, Seymour",H000085,1913,1997.0,-0.094,-0.755,-88.12557,0.768,334,39,,-0.129,-0.733
90,House,5148,13,12,NY,100,0,1,"KELLY, Edna Flannery",K000070,1906,1997.0,-0.357,-0.022,-71.89348,0.812,346,32,,-0.361,0.172
90,House,6792,13,13,NY,100,1,1,"MULTER, Abraham Jacob",M001074,1900,1986.0,-0.558,-0.021,-18.27014,0.889,155,8,,-0.442,-0.031
90,House,7467,13,32,NY,200,0,1,"PIRNIE, Alexander",P000366,1903,1982.0,0.141,-0.251,-100.85335,0.75,350,47,,0.137,-0.469
90,House,7995,13,33,NY,200,0,1,"ROBISON, Howard Winfield",R000357,1915,1987.0,0.263,-0.755,-120.6087,0.717,363,50,,0.22,-0.764
90,House,8049,13,14,NY,100,0,1,"ROONEY, John James",R000424,1903,1975.0,-0.384,0.161,-53.32005,0.861,355,16,,-0.42,0.169
90,House,9017,13,35,NY,100,0,1,"STRATTON, Samuel Studdiford",S000997,1916,1990.0,-0.139,0.208,-155.92307,0.617,323,69,,-0.135,-0.087
90,House,10500,13,7,NY,100,0,1,"ADDABBO, Joseph Patrick",A000052,1925,1986.0,-0.402,-0.084,-74.23148,0.816,364,30,,-0.336,-0.04
90,House,10508,13,15,NY,100,0,1,"CAREY, Hugh Leo",C000143,1919,2011.0,-0.351,-0.271,-75.88693,0.792,325,33,,-0.334,-0.237
90,House,10530,13,30,NY,200,0,1,"KING, Carleton James",K000195,1904,1977.0,0.322,0.017,-96.04893,0.765,359,43,,0.392,-0.11
90,House,10545,13,1,NY,100,0,1,"PIKE, Otis Grey",P000348,1921,2014.0,-0.162,-0.125,-169.13487,0.637,375,71,,-0.147,-0.185
90,House,10551,13,8,NY,100,0,1,"ROSENTHAL, Benjamin Stanley",R000442,1923,1983.0,-0.562,-0.491,-46.22257,0.877,353,23,,-0.615,-0.445
90,House,10555,13,20,NY,100,0,1,"RYAN, William Fitts",R000562,1922,1972.0,-0.619,-0.785,-61.55961,0.845,366,27,,-0.608,-0.794
90,House,10592,13,2,NY,200,0,1,"GROVER, James Russell, Jr.",G000504,1919,2012.0,0.25,-0.276,-134.74549,0.693,367,73,,0.332,-0.598
90,House,10596,13,36,NY,200,0,1,"HORTON, Frank Jefferson",H000797,1919,2004.0,-0.004,-0.359,-125.01446,0.71,365,59,,0.008,-0.746
90,House,10611,13,16,NY,100,0,1,"MURPHY, John Michael",M001098,1926,2015.0,-0.406,0.386,-40.81105,0.876,307,8,,-0.414,0.248
90,House,10618,13,26,NY,200,0,1,"REID, Ogden Rogers",R000150,1925,,-0.068,-0.998,-100.69406,0.757,362,50,,-0.142,-0.99
90,House,10638,13,4,NY,200,0,1,"WYDLER, John Waldemar",W000780,1924,1987.0,0.277,-0.592,-127.1335,0.677,326,56,,0.271,-0.923
90,House,10705,13,23,NY,100,0,1,"BINGHAM, Jonathan Brewster",B000472,1914,1986.0,-0.509,-0.488,-64.20028,0.83,345,29,,-0.515,-0.578
90,House,10712,13,37,NY,200,0,1,"CONABLE, Barber Benjamin, Jr.",C000666,1922,2003.0,0.371,-0.658,-124.37013,0.709,362,57,,0.19,-0.568
90,House,10718,13,27,NY,100,0,1,"DOW, John Goodchild",D000462,1905,2003.0,-0.562,-0.236,-76.34065,0.793,329,28,,-0.512,-0.167
90,House,10733,13,34,NY,100,0,1,"HANLEY, James Michael",H000158,1920,2003.0,-0.306,0.147,-73.70066,0.821,373,29,,-0.285,0.025
90,House,10748,13,39,NY,100,0,1,"McCARTHY, Richard Dean",M000318,1927,1995.0,-0.286,-0.597,-82.07422,0.791,350,34,,-0.315,-0.439
90,House,10749,13,31,NY,200,0,1,"McEWEN, Robert Cameron",M000433,1920,1997.0,0.234,-0.052,-129.94635,0.67,325,59,,0.272,-0.244
90,House,10760,13,25,NY,100,0,1,"OTTINGER, Richard Lawrence",O000134,1929,,-0.391,-0.771,-178.94621,0.607,358,67,,-0.225,-0.974
90,House,10764,13,28,NY,100,0,1,"RESNICK, Joseph Yale",R000164,1924,1969.0,-0.522,-0.257,-20.53486,0.88,160,8,,-0.495,-0.15
90,House,10768,13,21,NY,100,0,1,"SCHEUER, James Haas",S000124,1920,2005.0,-0.478,-0.349,-82.34572,0.781,333,42,,-0.543,-0.726
90,House,10771,13,40,NY,200,0,1,"SMITH, Henry P., III",S000548,1911,1995.0,0.23,-0.503,-104.80458,0.739,346,45,,0.218,-0.636
90,House,10775,13,5,NY,100,0,1,"TENZER, Herbert",T000128,1905,1993.0,-0.396,-0.171,-47.57371,0.86,315,17,,-0.407,-0.247
90,House,10784,13,3,NY,100,0,1,"WOLFF, Lester Lionel",W000680,1919,,-0.264,-0.293,-138.77903,0.674,352,54,,-0.233,-0.384
90,House,10789,13,17,NY,200,0,1,"KUPFERMAN, Theodore Roosevelt",K000343,1920,2003.0,-0.07,-0.998,-107.14788,0.715,319,54,,-0.097,-0.995
90,House,11004,13,11,NY,100,0,1,"BRASCO, Frank James",B000771,1932,1998.0,-0.423,-0.151,-56.39218,0.852,351,27,,-0.462,-0.022
90,House,11009,13,29,NY,200,0,1,"BUTTON, Daniel Evan",B001201,1917,2009.0,-0.028,-0.995,-99.49189,0.733,320,43,,-0.047,-0.877
90,House,11064,13,13,NY,100,2,2,"PODELL, Bertram L.",P000399,1925,2005.0,-0.469,-0.215,-21.47436,0.851,133,9,,-0.53,0.016
90,House,3321,47,2,NC,100,0,1,"FOUNTAIN, Lawrence H.",F000319,1913,2002.0,-0.041,0.73,-104.04222,0.738,342,41,,0.021,0.847
90,House,5019,47,8,NC,200,0,1,"JONAS, Charles Raper",J000206,1904,1988.0,0.304,0.321,-127.37868,0.702,360,62,,0.336,0.24
90,House,5606,47,7,NC,100,0,1,"LENNON, Alton Asa",L000240,1906,1986.0,0.048,0.941,-112.19657,0.744,379,54,,0.143,0.952
90,House,9230,47,11,NC,100,0,1,"TAYLOR, Roy Arthur",T000099,1910,1995.0,-0.069,0.635,-112.7912,0.739,373,47,,-0.011,0.678
90,House,10060,47,10,NC,100,0,1,"WHITENER, Basil Lee",W000410,1915,1989.0,-0.028,1.0,-104.33896,0.747,357,48,,-0.006,0.9
90,House,10527,47,3,NC,100,0,1,"HENDERSON, David Newton",H000479,1921,2004.0,-0.108,0.982,-99.41891,0.756,355,55,,-0.049,0.98
90,House,10531,47,6,NC,100,0,1,"KORNEGAY, Horace Robinson",K000318,1924,2009.0,-0.067,0.851,-88.634,0.772,342,36,,-0.046,0.737
90,House,10574,47,9,NC,200,0,1,"BROYHILL, James Thomas",B000966,1927,,0.269,0.021,-129.88902,0.707,375,56,,0.216,0.331
90,House,10788,47,1,NC,100,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992.0,-0.259,0.941,-178.09447,0.595,343,95,,0.009,0.976
90,House,11017,47,5,NC,100,0,1,"GALIFIANAKIS, Nick",G000015,1928,,-0.15,0.563,-113.08556,0.729,358,52,,-0.114,0.66
90,House,11018,47,4,NC,200,0,1,"GARDNER, James Carson",G000055,1933,,0.326,0.447,-67.31182,0.787,281,27,,0.337,0.38
90,House,10569,36,1,ND,200,0,1,"ANDREWS, Mark",A000208,1926,,0.087,-0.024,-139.05195,0.683,365,67,,0.094,-0.047
90,House,11024,36,2,ND,200,0,1,"KLEPPE, Thomas Savig",K000264,1919,2007.0,0.26,0.052,-109.86472,0.737,360,53,,0.251,0.046
90,House,267,24,9,OH,100,0,1,"ASHLEY, Thomas William Ludlow",A000222,1923,2010.0,-0.35,-0.049,-85.17482,0.756,304,35,,-0.437,-0.21
90,House,310,24,14,OH,200,0,1,"AYRES, William Hanes",A000229,1916,2000.0,0.139,-0.353,-92.3597,0.762,340,40,,0.097,-0.248
90,House,680,24,8,OH,200,0,1,"BETTS, Jackson Edward",B000426,1904,1993.0,0.359,-0.03,-86.27512,0.792,369,41,,0.359,-0.07
90,House,837,24,22,OH,200,0,1,"BOLTON, Frances Payne",B000607,1885,1977.0,0.228,-0.461,-106.90177,0.719,324,48,,0.215,-0.363
90,House,891,24,16,OH,200,0,1,"BOW, Frank Townsend",B000676,1901,1972.0,0.373,-0.098,-107.04322,0.705,306,54,,0.441,-0.304
90,House,2533,24,12,OH,200,0,1,"DEVINE, Samuel Leeper",D000279,1915,1997.0,0.502,0.074,-86.08205,0.788,362,34,,0.504,0.014
90,House,3092,24,20,OH,100,0,1,"FEIGHAN, Michael Aloysius",F000060,1905,1992.0,-0.3,0.014,-61.02708,0.842,354,22,,-0.405,0.181
90,House,4247,24,18,OH,100,0,1,"HAYS, Wayne Levere",H000408,1911,1989.0,-0.304,0.355,-90.55812,0.737,297,42,,-0.296,0.287
90,House,5301,24,19,OH,100,0,1,"KIRWAN, Michael Joseph",K000244,1886,1970.0,-0.38,0.063,-53.41459,0.852,333,19,,-0.349,0.164
90,House,5495,24,5,OH,200,0,1,"LATTA, Delbert Leroy",L000116,1920,2016.0,0.391,-0.084,-136.62095,0.688,366,58,,0.293,0.001
90,House,6204,24,4,OH,200,0,1,"McCULLOCH, William Moore",M000393,1901,1980.0,0.287,-0.237,-116.31302,0.71,339,43,,0.183,-0.239
90,House,6548,24,23,OH,200,0,1,"MINSHALL, William Edwin, Jr.",M000799,1911,1990.0,0.312,-0.192,-129.19219,0.667,319,61,,0.306,-0.304
90,House,9623,24,21,OH,100,0,1,"VANIK, Charles Albert",V000047,1913,2007.0,-0.366,-0.374,-107.4838,0.74,357,50,,-0.312,-0.277
90,House,10502,24,17,OH,200,0,1,"ASHBROOK, John Milan",A000221,1928,1982.0,0.612,0.239,-71.29772,0.807,332,32,,0.663,0.298
90,House,10510,24,2,OH,200,0,1,"CLANCY, Donald Daniel",C000409,1921,2007.0,0.403,-0.002,-95.59473,0.759,346,34,,0.42,0.002
90,House,10525,24,6,OH,200,0,1,"HARSHA, William Howard",H000281,1921,2010.0,0.188,0.122,-126.64767,0.693,345,57,,0.241,0.012
90,House,10539,24,13,OH,200,0,1,"MOSHER, Charles Adams",M001031,1906,1984.0,0.177,-0.984,-128.93167,0.69,347,52,,0.177,-0.907
90,House,10630,24,1,OH,200,0,1,"TAFT, Robert, Jr.",T000010,1917,1993.0,0.278,-0.789,-116.53556,0.702,329,53,,0.266,-0.794
90,House,10773,24,11,OH,200,0,1,"STANTON, John William",S000804,1924,2002.0,0.135,-0.31,-100.24519,0.765,375,39,,0.138,-0.433
90,House,10786,24,7,OH,200,0,1,"BROWN, Clarence J., Jr.",B000910,1927,,0.3,-0.284,-92.57814,0.766,348,37,,0.296,-0.171
90,House,11028,24,24,OH,200,0,1,"LUKENS, Donald Edgar",L000509,1931,2010.0,0.459,-0.273,-94.20149,0.732,302,43,,0.351,-0.162
90,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011.0,0.416,-0.304,-136.99527,0.703,388,63,,0.326,0.037
90,House,11054,24,3,OH,200,0,1,"WHALEN, Charles William, Jr.",W000317,1920,2011.0,-0.139,-0.714,-111.72344,0.743,376,53,,-0.021,-0.795
90,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998.0,0.23,-0.13,-104.35607,0.756,373,47,,0.27,-0.115
90,House,62,53,3,OK,100,0,1,"ALBERT, Carl Bert",A000073,1908,2000.0,-0.392,0.591,-62.78988,0.849,383,21,,-0.377,0.385
90,House,590,53,1,OK,200,0,1,"BELCHER, Page Henry",B000323,1899,1980.0,0.275,0.173,-74.99031,0.811,357,31,,0.222,0.314
90,House,2854,53,2,OK,100,0,1,"EDMONDSON, Edmond Augustus",E000054,1919,1990.0,-0.34,0.582,-74.58226,0.817,370,25,,-0.342,0.557
90,House,4891,53,5,OK,100,0,1,"JARMAN, John",J000057,1915,1982.0,-0.017,0.592,-108.63873,0.747,373,48,,0.034,0.638
90,House,8866,53,4,OK,100,0,1,"STEED, Thomas Jefferson",S000829,1904,1983.0,-0.279,0.776,-99.74232,0.751,348,41,,-0.284,0.759
90,House,11049,53,6,OK,200,0,1,"SMITH, James Vernon",S000560,1926,1973.0,0.218,0.385,-70.15462,0.819,352,26,,0.225,0.346
90,House,3775,72,3,OR,100,0,1,"GREEN, Edith Starrett",G000407,1910,1987.0,-0.243,0.236,-118.89056,0.675,302,50,,-0.263,-0.05
90,House,9551,72,2,OR,100,0,1,"ULLMAN, Albert Conrad",U000004,1914,1986.0,-0.367,0.405,-104.18786,0.731,332,45,,-0.245,0.349
90,House,10785,72,1,OR,200,0,1,"WYATT, Wendell",W000778,1917,2009.0,0.103,-0.141,-120.3423,0.7,338,57,,0.152,-0.204
90,House,11011,72,4,OR,200,0,1,"DELLENBACK, John Richard",D000220,1918,2002.0,0.282,-0.795,-146.8009,0.667,363,68,,0.225,-0.678
90,House,465,14,1,PA,100,0,1,"BARRETT, William Aloysius",B000178,1896,1976.0,-0.469,0.098,-51.04497,0.854,323,19,,-0.461,-0.051
90,House,1368,14,3,PA,100,0,1,"BYRNE, James Aloysius",B001212,1906,1980.0,-0.435,0.112,-54.10158,0.863,368,20,,-0.453,-0.03
90,House,1763,14,25,PA,100,0,1,"CLARK, Frank Monroe",C000431,1915,2003.0,-0.292,0.261,-83.08948,0.774,324,38,,-0.37,0.394
90,House,2065,14,18,PA,200,0,1,"CORBETT, Robert James",C000772,1905,1971.0,0.071,-0.529,-97.91068,0.755,349,47,,0.073,-0.523
90,House,2513,14,21,PA,100,0,1,"DENT, John Herman",D000255,1908,1988.0,-0.384,0.445,-63.94998,0.813,308,22,,-0.417,0.196
90,House,3224,14,11,PA,100,0,1,"FLOOD, Daniel John",F000209,1903,1994.0,-0.377,0.344,-65.77487,0.824,339,19,,-0.337,0.256
90,House,3409,14,27,PA,200,0,1,"FULTON, James Grove",F000422,1903,1971.0,0.012,-0.503,-136.98692,0.694,375,64,,0.08,-0.535
90,House,4518,14,20,PA,100,0,1,"HOLLAND, Elmer Joseph",H000717,1894,1968.0,-0.479,0.09,-29.15506,0.855,186,12,,-0.533,0.132
90,House,6661,14,14,PA,100,0,1,"MOORHEAD, William Singer",M000930,1923,1987.0,-0.416,-0.004,-54.86754,0.848,332,22,,-0.393,-0.196
90,House,6685,14,26,PA,100,0,1,"MORGAN, Thomas Ellsworth",M000958,1906,1995.0,-0.396,0.226,-56.55377,0.853,357,23,,-0.382,0.181
90,House,6936,14,2,PA,100,0,1,"NIX, Robert Nelson Cornelius, Sr.",N000113,1898,1987.0,-0.536,0.141,-53.366,0.852,332,19,,-0.559,0.159
90,House,7844,14,6,PA,100,0,1,"RHODES, George Milton",R000187,1898,1978.0,-0.369,-0.026,-50.40777,0.859,331,16,,-0.396,0.19
90,House,8247,14,22,PA,200,0,1,"SAYLOR, John Phillips",S000102,1908,1973.0,0.133,-0.104,-197.82938,0.551,332,90,,0.236,-0.235
